"clan","session","date","time","aggressor","recip"
"hz","S16331",2015-04-01,"2018-01-01 07:15:00","clus","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:15:00","lole","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:16:00","clus","boot"
"hz","S16331",2015-04-01,"2018-01-01 07:16:00","clus","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:16:00","clus","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:16:00","lole","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:18:00","lole","boot"
"hz","S16331",2015-04-01,"2018-01-01 07:19:00","lole","savy"
"hz","S16331",2015-04-01,"2018-01-01 07:27:00","clus","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:27:00","savy","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:27:00","savy","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:28:00","clus","boot"
"hz","S16331",2015-04-01,"2018-01-01 07:28:00","clus","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:33:00","boot","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:33:00","boot","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:34:00","boot","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:35:00","lole","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:37:00","clus","savy"
"hz","S16331",2015-04-01,"2018-01-01 07:37:00","clus","boot"
"hz","S16331",2015-04-01,"2018-01-01 07:37:00","clus","boot"
"hz","S16331",2015-04-01,"2018-01-01 07:38:00","lole","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:39:00","clus","boot"
"hz","S16331",2015-04-01,"2018-01-01 07:39:00","clus","boot"
"hz","S16331",2015-04-01,"2018-01-01 07:40:00","boot","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:41:00","boot","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:46:00","boot","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:52:00","lole","cokl"
"hz","S16331",2015-04-01,"2018-01-01 07:53:00","lole","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:53:00","clus","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:53:00","lole","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:53:00","lole","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:54:00","clus","smag"
"hz","S16331",2015-04-01,"2018-01-01 07:57:00","cokl","puff"
"hz","S16331",2015-04-01,"2018-01-01 07:57:00","cokl","puff"
"hz","S16346",2015-04-08,"2018-01-01 17:43:00","lole","savy"
"hz","S16346",2015-04-08,"2018-01-01 17:46:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:46:00","clus","savy"
"hz","S16346",2015-04-08,"2018-01-01 17:46:00","clus","boot"
"hz","S16346",2015-04-08,"2018-01-01 17:46:00","clus","savy"
"hz","S16346",2015-04-08,"2018-01-01 17:47:00","clus","boot"
"hz","S16346",2015-04-08,"2018-01-01 17:48:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:48:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:49:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:49:00","clus","savy"
"hz","S16346",2015-04-08,"2018-01-01 17:49:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:49:00","boot","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:49:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:49:00","lole","savy"
"hz","S16346",2015-04-08,"2018-01-01 17:49:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:50:00","clus","boot"
"hz","S16346",2015-04-08,"2018-01-01 17:50:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:51:00","clus","cokl"
"hz","S16346",2015-04-08,"2018-01-01 17:52:00","clus","savy"
"hz","S16346",2015-04-08,"2018-01-01 18:03:00","smag","puff"
"hz","S16346",2015-04-08,"2018-01-01 19:01:00","lole","boot"
"hz","S16346",2015-04-08,"2018-01-01 19:01:00","lole","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:46:00","lole","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:46:00","clus","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","clus","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","clus","smag"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","clus","smag"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","clus","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","boot","smag"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","clus","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","smag","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","clus","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:47:00","clus","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:48:00","lole","savy"
"hz","S16354",2015-04-17,"2018-01-01 17:48:00","clus","boot"
"hz","S16354",2015-04-17,"2018-01-01 17:50:00","clus","smag"
"hz","S16354",2015-04-17,"2018-01-01 17:50:00","clus","puff"
"hz","S16354",2015-04-17,"2018-01-01 18:02:00","clus","smag"
"hz","S16354",2015-04-17,"2018-01-01 18:02:00","clus","savy"
"hz","S16354",2015-04-17,"2018-01-01 18:16:00","smag","puff"
"hz","S16354",2015-04-17,"2018-01-01 18:42:00","smag","puff"
"hz","S16354",2015-04-17,"2018-01-01 18:43:00","smag","puff"
"hz","S16354",2015-04-17,"2018-01-01 18:49:00","lole","cokl"
"hz","S16354",2015-04-17,"2018-01-01 18:56:00","smag","puff"
"hz","S16354",2015-04-17,"2018-01-01 18:57:00","smag","puff"
"hz","S16370",2015-04-21,"2018-01-01 18:45:00","savy","boot"
"hz","S16375",2015-04-22,"2018-01-01 08:03:00","smag","cokl"
"hz","S16375",2015-04-22,"2018-01-01 08:03:00","smag","cokl"
"hz","S16375",2015-04-22,"2018-01-01 08:03:00","smag","cokl"
"hz","S16375",2015-04-22,"2018-01-01 17:54:00","cokl","puff"
"hz","S16375",2015-04-22,"2018-01-01 17:54:00","cokl","puff"
"hz","S16375",2015-04-22,"2018-01-01 18:03:00","smag","cokl"
"hz","S16375",2015-04-22,"2018-01-01 18:03:00","smag","cokl"
"hz","S16375",2015-04-22,"2018-01-01 18:03:00","smag","cokl"
"hz","S16375",2015-04-22,"2018-01-01 18:16:00","clus","cokl"
"hz","S16375",2015-04-22,"2018-01-01 18:17:00","lole","cokl"
"hz","S16375",2015-04-22,"2018-01-01 18:19:00","lole","smag"
"hz","S16375",2015-04-22,"2018-01-01 18:21:00","smag","cokl"
"hz","S16375",2015-04-22,"2018-01-01 18:35:00","clus","lole"
"hz","S16378",2015-04-23,"2018-01-01 18:37:00","smag","puff"
"hz","S16385",2015-04-25,"2018-01-01 18:38:00","lole","cokl"
"hz","S16385",2015-04-25,"2018-01-01 18:39:00","lole","cokl"
"hz","S16385",2015-04-25,"2018-01-01 18:53:00","boot","smag"
"hz","S16385",2015-04-25,"2018-01-01 18:53:00","savy","smag"
"hz","S16385",2015-04-25,"2018-01-01 18:53:00","boot","smag"
"hz","S16385",2015-04-25,"2018-01-01 18:53:00","savy","smag"
"hz","S16385",2015-04-25,"2018-01-01 18:53:00","boot","smag"
"hz","S16385",2015-04-25,"2018-01-01 18:53:00","savy","smag"
"hz","S16385",2015-04-25,"2018-01-01 18:53:00","boot","smag"
"hz","S16385",2015-04-25,"2018-01-01 19:07:00","lole","puff"
"hz","S16583",2015-05-01,"2018-01-01 17:31:00","clus","puff"
"hz","S16583",2015-05-01,"2018-01-01 17:32:00","clus","puff"
"hz","S16583",2015-05-01,"2018-01-01 17:32:00","clus","puff"
"hz","S16583",2015-05-01,"2018-01-01 17:32:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:33:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:33:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:35:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:37:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:37:00","savy","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:37:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:38:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:49:00","savy","cokl"
"hz","S16583",2015-05-01,"2018-01-01 17:50:00","puff","cokl"
"hz","S16583",2015-05-01,"2018-01-01 17:53:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 17:53:00","clus","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:08:00","puff","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:08:00","cokl","puff"
"hz","S16583",2015-05-01,"2018-01-01 18:10:00","cokl","puff"
"hz","S16583",2015-05-01,"2018-01-01 18:10:00","cokl","puff"
"hz","S16583",2015-05-01,"2018-01-01 18:10:00","cokl","puff"
"hz","S16583",2015-05-01,"2018-01-01 18:10:00","cokl","puff"
"hz","S16583",2015-05-01,"2018-01-01 18:11:00","puff","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:11:00","clus","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:11:00","savy","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:11:00","smag","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:11:00","puff","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:11:00","savy","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:11:00","boot","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:12:00","puff","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:12:00","smag","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:19:00","clus","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:19:00","clus","boot"
"hz","S16583",2015-05-01,"2018-01-01 18:19:00","clus","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:19:00","clus","smag"
"hz","S16583",2015-05-01,"2018-01-01 18:19:00","clus","puff"
"hz","S16583",2015-05-01,"2018-01-01 18:20:00","clus","savy"
"hz","S16583",2015-05-01,"2018-01-01 18:21:00","clus","cokl"
"hz","S16583",2015-05-01,"2018-01-01 18:33:00","clus","savy"
"hz","S16583",2015-05-01,"2018-01-01 18:33:00","clus","boot"
"hz","S16583",2015-05-01,"2018-01-01 18:34:00","clus","boot"
"hz","S16583",2015-05-01,"2018-01-01 18:50:00","clus","boot"
"hz","S16589",2015-05-03,"2018-01-01 17:43:00","clus","savy"
"hz","S16589",2015-05-03,"2018-01-01 17:50:00","lole","puff"
"hz","S16589",2015-05-03,"2018-01-01 17:50:00","lole","puff"
"hz","S16589",2015-05-03,"2018-01-01 17:51:00","lole","puff"
"hz","S16589",2015-05-03,"2018-01-01 17:51:00","lole","puff"
"hz","S16589",2015-05-03,"2018-01-01 17:53:00","lole","puff"
"hz","S16589",2015-05-03,"2018-01-01 18:04:00","clus","smag"
"hz","S16589",2015-05-03,"2018-01-01 18:15:00","clus","smag"
"hz","S16589",2015-05-03,"2018-01-01 18:15:00","clus","puff"
"hz","S16589",2015-05-03,"2018-01-01 18:15:00","clus","puff"
"hz","S16589",2015-05-03,"2018-01-01 18:15:00","clus","puff"
"hz","S16589",2015-05-03,"2018-01-01 18:15:00","clus","puff"
"hz","S16589",2015-05-03,"2018-01-01 18:16:00","clus","smag"
"hz","S16589",2015-05-03,"2018-01-01 18:16:00","lole","savy"
"hz","S16589",2015-05-03,"2018-01-01 18:16:00","clus","boot"
"hz","S16589",2015-05-03,"2018-01-01 18:20:00","clus","boot"
"hz","S16589",2015-05-03,"2018-01-01 18:20:00","clus","boot"
"hz","S16589",2015-05-03,"2018-01-01 18:20:00","clus","boot"
"hz","S16591",2015-05-04,"2018-01-01 07:21:00","savy","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:42:00","smag","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:44:00","smag","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:45:00","savy","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:45:00","puff","smag"
"hz","S16597",2015-05-05,"2018-01-01 17:45:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:45:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:45:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:45:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:45:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:46:00","savy","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:46:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:46:00","savy","smag"
"hz","S16597",2015-05-05,"2018-01-01 17:47:00","lole","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:47:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:47:00","cokl","puff"
"hz","S16597",2015-05-05,"2018-01-01 17:48:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:48:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:48:00","savy","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:48:00","savy","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:50:00","savy","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:50:00","puff","cokl"
"hz","S16597",2015-05-05,"2018-01-01 17:57:00","savy","cokl"
"hz","S16600",2015-05-06,"2018-01-01 17:40:00","cokl","puff"
"hz","S16600",2015-05-06,"2018-01-01 17:40:00","puff","cokl"
"hz","S16600",2015-05-06,"2018-01-01 17:42:00","savy","boot"
"hz","S16600",2015-05-06,"2018-01-01 17:42:00","clus","savy"
"hz","S16600",2015-05-06,"2018-01-01 17:42:00","clus","savy"
"hz","S16600",2015-05-06,"2018-01-01 17:43:00","boot","puff"
"hz","S16600",2015-05-06,"2018-01-01 17:45:00","savy","boot"
"hz","S16600",2015-05-06,"2018-01-01 17:46:00","savy","boot"
"hz","S16600",2015-05-06,"2018-01-01 17:46:00","savy","boot"
"hz","S16600",2015-05-06,"2018-01-01 17:53:00","clus","smag"
"hz","S16600",2015-05-06,"2018-01-01 17:53:00","clus","smag"
"hz","S16600",2015-05-06,"2018-01-01 17:53:00","clus","smag"
"hz","S16600",2015-05-06,"2018-01-01 17:53:00","clus","smag"
"hz","S16600",2015-05-06,"2018-01-01 17:54:00","clus","cokl"
"hz","S16600",2015-05-06,"2018-01-01 17:54:00","clus","cokl"
"hz","S16600",2015-05-06,"2018-01-01 17:56:00","lole","savy"
"hz","S16600",2015-05-06,"2018-01-01 17:56:00","clus","boot"
"hz","S16600",2015-05-06,"2018-01-01 17:56:00","clus","boot"
"hz","S16600",2015-05-06,"2018-01-01 18:17:00","clus","smag"
"hz","S16600",2015-05-06,"2018-01-01 18:17:00","clus","smag"
"hz","S16600",2015-05-06,"2018-01-01 18:18:00","lole","boot"
"hz","S16600",2015-05-06,"2018-01-01 18:18:00","smag","boot"
"hz","S16600",2015-05-06,"2018-01-01 18:19:00","lole","boot"
"hz","S16600",2015-05-06,"2018-01-01 18:27:00","clus","savy"
"hz","S16600",2015-05-06,"2018-01-01 18:27:00","clus","savy"
"hz","S16600",2015-05-06,"2018-01-01 18:34:00","clus","savy"
"hz","S16600",2015-05-06,"2018-01-01 18:34:00","clus","puff"
"hz","S16600",2015-05-06,"2018-01-01 18:34:00","puff","savy"
"hz","S16600",2015-05-06,"2018-01-01 18:34:00","clus","puff"
"hz","S16600",2015-05-06,"2018-01-01 18:37:00","savy","smag"
"hz","S16609",2015-05-11,"2018-01-01 06:55:00","smag","boot"
"hz","S16609",2015-05-11,"2018-01-01 07:12:00","clus","smag"
"hz","S16609",2015-05-11,"2018-01-01 07:13:00","clus","boot"
"hz","S16609",2015-05-11,"2018-01-01 07:28:00","puff","smag"
"hz","S16609",2015-05-11,"2018-01-01 07:28:00","lole","smag"
"hz","S16609",2015-05-11,"2018-01-01 07:28:00","lole","puff"
"hz","S16609",2015-05-11,"2018-01-01 07:28:00","clus","savy"
"hz","S16609",2015-05-11,"2018-01-01 07:32:00","savy","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:48:00","lole","puff"
"hz","S16611",2015-05-11,"2018-01-01 17:49:00","smag","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:49:00","lole","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:49:00","puff","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:49:00","lole","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:49:00","lole","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:50:00","lole","puff"
"hz","S16611",2015-05-11,"2018-01-01 17:50:00","puff","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:50:00","boot","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:50:00","puff","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:55:00","puff","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:55:00","puff","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:55:00","lole","smag"
"hz","S16611",2015-05-11,"2018-01-01 17:55:00","lole","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:56:00","lole","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:56:00","lole","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:56:00","lole","smag"
"hz","S16611",2015-05-11,"2018-01-01 17:56:00","lole","smag"
"hz","S16611",2015-05-11,"2018-01-01 17:56:00","smag","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:56:00","lole","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:57:00","lole","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:57:00","lole","smag"
"hz","S16611",2015-05-11,"2018-01-01 17:57:00","smag","boot"
"hz","S16611",2015-05-11,"2018-01-01 17:57:00","smag","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:57:00","puff","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:57:00","lole","smag"
"hz","S16611",2015-05-11,"2018-01-01 17:58:00","smag","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:58:00","smag","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:59:00","lole","cokl"
"hz","S16611",2015-05-11,"2018-01-01 17:59:00","clus","cokl"
"hz","S16611",2015-05-11,"2018-01-01 18:00:00","clus","cokl"
"hz","S16611",2015-05-11,"2018-01-01 18:00:00","smag","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:37:00","savy","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:37:00","puff","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:38:00","smag","boot"
"hz","S16614",2015-05-12,"2018-01-01 18:38:00","smag","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:38:00","puff","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:39:00","smag","boot"
"hz","S16614",2015-05-12,"2018-01-01 18:40:00","smag","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:44:00","puff","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:44:00","puff","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:45:00","smag","cokl"
"hz","S16614",2015-05-12,"2018-01-01 18:54:00","lole","savy"
"hz","S16626",2015-05-17,"2018-01-01 18:17:00","clus","savy"
"hz","S16626",2015-05-17,"2018-01-01 18:21:00","puff","boot"
"hz","S16626",2015-05-17,"2018-01-01 18:48:00","puff","cokl"
"hz","S16626",2015-05-17,"2018-01-01 18:48:00","puff","cokl"
"hz","S16626",2015-05-17,"2018-01-01 18:48:00","puff","cokl"
"hz","S16626",2015-05-17,"2018-01-01 18:49:00","puff","cokl"
"hz","S16626",2015-05-17,"2018-01-01 18:49:00","puff","cokl"
"hz","S16626",2015-05-17,"2018-01-01 18:50:00","puff","cokl"
"hz","S16626",2015-05-17,"2018-01-01 18:56:00","puff","boot"
"hz","S16626",2015-05-17,"2018-01-01 18:56:00","smag","boot"
"hz","S16626",2015-05-17,"2018-01-01 18:56:00","puff","boot"
"hz","S16626",2015-05-17,"2018-01-01 18:56:00","puff","savy"
"hz","S16626",2015-05-17,"2018-01-01 19:02:00","savy","boot"
"hz","S16626",2015-05-17,"2018-01-01 19:03:00","smag","savy"
"hz","S16635",2015-05-21,"2018-01-01 06:32:00","lole","puff"
"hz","S16635",2015-05-21,"2018-01-01 06:32:00","lole","puff"
"hz","S16635",2015-05-21,"2018-01-01 06:45:00","savy","cokl"
"hz","S16635",2015-05-21,"2018-01-01 06:48:00","clus","savy"
"hz","S16639",2015-05-21,"2018-01-01 18:05:00","puff","cokl"
"hz","S16639",2015-05-21,"2018-01-01 18:10:00","savy","cokl"
"hz","S16639",2015-05-21,"2018-01-01 18:12:00","smag","cokl"
"hz","S16639",2015-05-21,"2018-01-01 18:12:00","boot","cokl"
"hz","S16639",2015-05-21,"2018-01-01 18:12:00","boot","cokl"
"hz","S16639",2015-05-21,"2018-01-01 18:23:00","boot","cokl"
"hz","S16639",2015-05-21,"2018-01-01 18:27:00","cokl","puff"
"hz","S16639",2015-05-21,"2018-01-01 18:27:00","cokl","puff"
"hz","S16639",2015-05-21,"2018-01-01 18:27:00","puff","cokl"
"hz","S16639",2015-05-21,"2018-01-01 18:27:00","puff","cokl"
"hz","S16659",2015-05-28,"2018-01-01 07:14:00","smag","puff"
"hz","S16659",2015-05-28,"2018-01-01 07:14:00","smag","puff"
"hz","S16662",2015-05-28,"2018-01-01 18:17:00","puff","boot"
"hz","S16545",2015-06-22,"2018-01-01 06:55:00","savy","boot"
"hz","S16834",2015-07-08,"2018-01-01 18:43:00","savy","boot"
"hz","S16834",2015-07-08,"2018-01-01 18:44:00","savy","boot"
